"CellID","seurat_cluster.projected"
"s_008um_00565_00153-1","0"
"s_008um_00533_00275-1","0"
"s_008um_00567_00231-1","0"
"s_008um_00581_00166-1","2"
"s_008um_00520_00215-1","1"
"s_008um_00524_00199-1","0"
"s_008um_00592_00258-1","0"
"s_008um_00527_00222-1","0"
"s_008um_00540_00250-1","0"
"s_008um_00539_00139-1","1"
"s_008um_00618_00168-1","0"
"s_008um_00579_00185-1","1"
"s_008um_00642_00229-1","1"
"s_008um_00599_00193-1","1"
"s_008um_00565_00226-1","0"
"s_008um_00644_00143-1","2"
"s_008um_00646_00184-1","1"
"s_008um_00538_00192-1","2"
"s_008um_00612_00173-1","0"
"s_008um_00543_00241-1","0"
"s_008um_00587_00148-1","0"
"s_008um_00598_00253-1","0"
"s_008um_00600_00241-1","0"
"s_008um_00563_00147-1","0"
"s_008um_00561_00277-1","0"
"s_008um_00647_00244-1","1"
"s_008um_00597_00173-1","1"
"s_008um_00581_00200-1","2"
"s_008um_00522_00196-1","0"
"s_008um_00626_00238-1","0"
"s_008um_00606_00233-1","1"
"s_008um_00538_00227-1","0"
"s_008um_00641_00210-1","0"
"s_008um_00554_00171-1","0"
"s_008um_00571_00189-1","1"
"s_008um_00606_00179-1","2"
"s_008um_00570_00191-1","2"
"s_008um_00588_00258-1","0"
"s_008um_00518_00274-1","0"
"s_008um_00635_00200-1","0"
"s_008um_00628_00177-1","0"
"s_008um_00638_00228-1","1"
"s_008um_00586_00257-1","0"
"s_008um_00527_00193-1","0"
"s_008um_00581_00189-1","1"
"s_008um_00517_00154-1","1"
"s_008um_00593_00270-1","0"
"s_008um_00631_00166-1","1"
"s_008um_00552_00148-1","0"
"s_008um_00533_00143-1","1"
"s_008um_00520_00174-1","0"
"s_008um_00548_00252-1","2"
"s_008um_00537_00274-1","0"
"s_008um_00577_00197-1","2"
"s_008um_00537_00262-1","1"
"s_008um_00557_00242-1","1"
"s_008um_00553_00206-1","0"
"s_008um_00562_00217-1","0"
"s_008um_00518_00263-1","0"
"s_008um_00621_00218-1","0"
"s_008um_00515_00266-1","0"
"s_008um_00533_00255-1","0"
"s_008um_00636_00269-1","2"
"s_008um_00524_00256-1","0"
"s_008um_00527_00143-1","2"
"s_008um_00556_00263-1","1"
"s_008um_00621_00203-1","0"
"s_008um_00564_00181-1","2"
"s_008um_00652_00230-1","2"
"s_008um_00605_00232-1","1"
"s_008um_00622_00148-1","1"
"s_008um_00612_00181-1","1"
"s_008um_00632_00267-1","2"
"s_008um_00551_00174-1","0"
"s_008um_00535_00227-1","0"
"s_008um_00548_00172-1","0"
"s_008um_00523_00187-1","0"
"s_008um_00563_00175-1","2"
"s_008um_00651_00262-1","1"
"s_008um_00524_00271-1","0"
"s_008um_00520_00180-1","0"
"s_008um_00610_00138-1","1"
"s_008um_00516_00272-1","0"
"s_008um_00634_00255-1","0"
"s_008um_00583_00168-1","2"
"s_008um_00569_00217-1","2"
"s_008um_00622_00260-1","2"
"s_008um_00582_00193-1","1"
"s_008um_00525_00136-1","0"
"s_008um_00609_00152-1","0"
"s_008um_00606_00237-1","0"
"s_008um_00555_00181-1","0"
"s_008um_00621_00164-1","1"
"s_008um_00514_00220-1","0"
"s_008um_00614_00273-1","2"
"s_008um_00638_00152-1","1"
"s_008um_00573_00146-1","0"
"s_008um_00647_00179-1","1"
"s_008um_00533_00228-1","0"
"s_008um_00624_00155-1","1"
"s_008um_00524_00222-1","0"
"s_008um_00553_00214-1","0"
"s_008um_00562_00187-1","0"
"s_008um_00570_00169-1","1"
"s_008um_00583_00171-1","0"
"s_008um_00533_00148-1","1"
"s_008um_00637_00153-1","1"
"s_008um_00636_00174-1","0"
"s_008um_00535_00144-1","1"
"s_008um_00600_00208-1","1"
"s_008um_00596_00209-1","2"
"s_008um_00560_00265-1","1"
"s_008um_00646_00142-1","0"
"s_008um_00579_00186-1","2"
"s_008um_00515_00164-1","1"
"s_008um_00552_00227-1","0"
"s_008um_00625_00144-1","1"
"s_008um_00600_00219-1","0"
"s_008um_00559_00136-1","2"
"s_008um_00535_00180-1","1"
"s_008um_00621_00160-1","1"
"s_008um_00526_00205-1","0"
"s_008um_00633_00221-1","0"
"s_008um_00555_00166-1","0"
"s_008um_00643_00231-1","1"
"s_008um_00572_00266-1","0"
"s_008um_00593_00204-1","2"
"s_008um_00569_00223-1","0"
"s_008um_00607_00195-1","1"
"s_008um_00653_00210-1","1"
"s_008um_00577_00171-1","2"
"s_008um_00564_00261-1","0"
"s_008um_00600_00149-1","0"
"s_008um_00643_00187-1","1"
"s_008um_00543_00238-1","0"
"s_008um_00596_00190-1","2"
"s_008um_00527_00218-1","0"
"s_008um_00583_00230-1","0"
"s_008um_00595_00247-1","0"
"s_008um_00655_00219-1","1"
"s_008um_00640_00212-1","0"
"s_008um_00656_00176-1","1"
"s_008um_00577_00235-1","0"
"s_008um_00550_00265-1","2"
"s_008um_00608_00187-1","2"
"s_008um_00595_00179-1","2"
"s_008um_00539_00154-1","1"
"s_008um_00648_00218-1","2"
"s_008um_00524_00144-1","1"
"s_008um_00531_00139-1","1"
"s_008um_00586_00140-1","0"
"s_008um_00629_00251-1","0"
"s_008um_00522_00252-1","0"
"s_008um_00556_00205-1","0"
"s_008um_00526_00171-1","0"
"s_008um_00600_00274-1","0"
"s_008um_00545_00155-1","1"
"s_008um_00597_00205-1","0"
"s_008um_00557_00226-1","0"
"s_008um_00647_00185-1","2"
"s_008um_00555_00148-1","0"
"s_008um_00645_00230-1","2"
"s_008um_00639_00263-1","0"
"s_008um_00556_00203-1","0"
"s_008um_00563_00148-1","0"
"s_008um_00598_00142-1","0"
"s_008um_00625_00245-1","2"
"s_008um_00632_00243-1","0"
"s_008um_00579_00180-1","2"
"s_008um_00545_00170-1","0"
"s_008um_00556_00215-1","0"
"s_008um_00521_00214-1","1"
"s_008um_00518_00218-1","0"
"s_008um_00527_00232-1","2"
"s_008um_00522_00208-1","0"
"s_008um_00600_00227-1","0"
"s_008um_00548_00180-1","0"
"s_008um_00539_00223-1","0"
"s_008um_00593_00244-1","0"
"s_008um_00597_00143-1","0"
"s_008um_00611_00267-1","0"
"s_008um_00529_00219-1","0"
"s_008um_00568_00160-1","0"
"s_008um_00612_00253-1","2"
"s_008um_00562_00277-1","0"
"s_008um_00564_00162-1","0"
"s_008um_00649_00258-1","1"
"s_008um_00603_00269-1","2"
"s_008um_00517_00163-1","1"
"s_008um_00581_00277-1","0"
"s_008um_00592_00274-1","0"
"s_008um_00561_00270-1","1"
"s_008um_00582_00262-1","0"
"s_008um_00558_00151-1","0"
"s_008um_00650_00208-1","1"
"s_008um_00616_00173-1","0"
"s_008um_00621_00256-1","1"
"s_008um_00624_00248-1","2"
"s_008um_00525_00251-1","0"
"s_008um_00581_00255-1","0"
"s_008um_00533_00167-1","1"
"s_008um_00654_00264-1","2"
"s_008um_00577_00221-1","2"
"s_008um_00654_00227-1","1"
"s_008um_00640_00246-1","2"
"s_008um_00650_00203-1","1"
"s_008um_00537_00228-1","0"
"s_008um_00522_00151-1","1"
"s_008um_00569_00226-1","0"
"s_008um_00595_00228-1","0"
"s_008um_00581_00157-1","2"
"s_008um_00610_00182-1","0"
"s_008um_00531_00169-1","1"
"s_008um_00600_00201-1","2"
"s_008um_00519_00161-1","1"
"s_008um_00635_00232-1","1"
"s_008um_00515_00138-1","0"
"s_008um_00634_00250-1","0"
"s_008um_00553_00180-1","0"
"s_008um_00517_00176-1","0"
"s_008um_00649_00277-1","1"
"s_008um_00601_00258-1","2"
"s_008um_00538_00147-1","2"
"s_008um_00562_00145-1","0"
"s_008um_00638_00158-1","1"
"s_008um_00536_00272-1","0"
"s_008um_00601_00263-1","2"
"s_008um_00634_00196-1","0"
"s_008um_00563_00266-1","1"
"s_008um_00609_00242-1","0"
"s_008um_00595_00187-1","1"
"s_008um_00618_00187-1","0"
"s_008um_00652_00276-1","1"
"s_008um_00521_00221-1","0"
"s_008um_00615_00222-1","0"
"s_008um_00582_00203-1","2"
"s_008um_00554_00228-1","0"
"s_008um_00640_00154-1","1"
"s_008um_00646_00270-1","0"
"s_008um_00615_00184-1","1"
"s_008um_00568_00167-1","1"
"s_008um_00553_00220-1","0"
"s_008um_00617_00208-1","0"
"s_008um_00642_00272-1","2"
"s_008um_00562_00191-1","2"
"s_008um_00519_00157-1","0"
"s_008um_00519_00227-1","0"
"s_008um_00523_00217-1","0"
"s_008um_00560_00174-1","0"
"s_008um_00539_00227-1","0"
"s_008um_00525_00181-1","0"
"s_008um_00559_00232-1","2"
"s_008um_00543_00171-1","1"
"s_008um_00565_00271-1","1"
"s_008um_00612_00171-1","0"
"s_008um_00566_00261-1","0"
"s_008um_00622_00161-1","1"
"s_008um_00614_00202-1","2"
"s_008um_00585_00203-1","1"
"s_008um_00607_00275-1","0"
"s_008um_00654_00192-1","1"
"s_008um_00631_00146-1","1"
"s_008um_00617_00216-1","0"
"s_008um_00547_00193-1","0"
"s_008um_00526_00266-1","0"
"s_008um_00526_00210-1","1"
"s_008um_00595_00230-1","0"
"s_008um_00600_00235-1","0"
"s_008um_00525_00240-1","2"
"s_008um_00588_00232-1","0"
"s_008um_00592_00272-1","0"
"s_008um_00568_00259-1","0"
"s_008um_00597_00193-1","2"
"s_008um_00521_00180-1","0"
"s_008um_00578_00225-1","0"
"s_008um_00630_00193-1","0"
"s_008um_00648_00190-1","1"
"s_008um_00612_00247-1","0"
"s_008um_00640_00181-1","1"
"s_008um_00587_00187-1","1"
"s_008um_00579_00163-1","1"
"s_008um_00610_00150-1","0"
"s_008um_00578_00211-1","1"
"s_008um_00514_00228-1","0"
"s_008um_00619_00208-1","2"
"s_008um_00552_00136-1","1"
"s_008um_00638_00276-1","2"
"s_008um_00602_00259-1","2"
"s_008um_00563_00152-1","0"
"s_008um_00564_00218-1","2"
"s_008um_00556_00266-1","0"
"s_008um_00563_00144-1","0"
"s_008um_00548_00264-1","0"
"s_008um_00528_00237-1","0"
"s_008um_00570_00157-1","0"
"s_008um_00652_00203-1","1"
"s_008um_00628_00245-1","0"
"s_008um_00585_00156-1","0"
"s_008um_00602_00271-1","0"
"s_008um_00614_00148-1","1"
"s_008um_00560_00251-1","1"
"s_008um_00554_00142-1","1"
"s_008um_00592_00219-1","2"
"s_008um_00524_00230-1","0"
"s_008um_00561_00259-1","0"
"s_008um_00541_00254-1","1"
"s_008um_00581_00261-1","0"
"s_008um_00544_00251-1","1"
"s_008um_00541_00148-1","0"
"s_008um_00634_00206-1","2"
"s_008um_00541_00218-1","0"
"s_008um_00574_00149-1","0"
"s_008um_00645_00246-1","1"
"s_008um_00596_00175-1","0"
"s_008um_00634_00269-1","2"
"s_008um_00611_00258-1","2"
"s_008um_00567_00191-1","2"
"s_008um_00573_00138-1","0"
"s_008um_00601_00235-1","0"
"s_008um_00644_00163-1","1"
"s_008um_00650_00180-1","1"
"s_008um_00537_00216-1","1"
"s_008um_00548_00147-1","1"
"s_008um_00525_00206-1","0"
"s_008um_00530_00164-1","1"
"s_008um_00556_00151-1","0"
"s_008um_00623_00171-1","0"
"s_008um_00622_00273-1","2"
"s_008um_00583_00148-1","0"
"s_008um_00557_00192-1","0"
"s_008um_00558_00164-1","0"
"s_008um_00553_00196-1","0"
"s_008um_00640_00270-1","0"
"s_008um_00529_00170-1","1"
"s_008um_00546_00145-1","1"
"s_008um_00550_00198-1","0"
"s_008um_00526_00166-1","1"
"s_008um_00556_00247-1","1"
"s_008um_00514_00189-1","0"
"s_008um_00589_00261-1","0"
"s_008um_00559_00227-1","0"
"s_008um_00608_00154-1","0"
"s_008um_00602_00194-1","2"
"s_008um_00560_00142-1","0"
"s_008um_00565_00148-1","0"
"s_008um_00582_00168-1","1"
"s_008um_00560_00171-1","0"
"s_008um_00605_00235-1","0"
"s_008um_00572_00177-1","2"
"s_008um_00545_00240-1","1"
"s_008um_00523_00272-1","0"
"s_008um_00581_00139-1","0"
"s_008um_00617_00249-1","2"
"s_008um_00616_00214-1","0"
"s_008um_00618_00167-1","0"
"s_008um_00601_00248-1","0"
"s_008um_00586_00226-1","0"
"s_008um_00545_00245-1","1"
"s_008um_00534_00157-1","1"
"s_008um_00614_00185-1","0"
"s_008um_00624_00229-1","1"
"s_008um_00645_00264-1","0"
"s_008um_00616_00142-1","1"
"s_008um_00533_00156-1","2"
"s_008um_00656_00172-1","2"
"s_008um_00543_00150-1","1"
"s_008um_00636_00181-1","1"
"s_008um_00637_00265-1","2"
"s_008um_00526_00164-1","1"
"s_008um_00527_00147-1","1"
"s_008um_00646_00180-1","1"
"s_008um_00519_00148-1","1"
"s_008um_00629_00267-1","2"
"s_008um_00577_00161-1","2"
"s_008um_00623_00146-1","2"
"s_008um_00544_00179-1","0"
"s_008um_00614_00153-1","1"
"s_008um_00629_00239-1","0"
"s_008um_00615_00240-1","0"
"s_008um_00655_00193-1","1"
"s_008um_00633_00152-1","1"
"s_008um_00538_00187-1","1"
"s_008um_00548_00184-1","0"
"s_008um_00546_00252-1","1"
"s_008um_00548_00137-1","1"
"s_008um_00542_00190-1","1"
"s_008um_00550_00168-1","0"
"s_008um_00588_00149-1","0"
"s_008um_00516_00224-1","0"
"s_008um_00586_00228-1","0"
"s_008um_00527_00244-1","0"
"s_008um_00596_00154-1","0"
"s_008um_00523_00150-1","1"
"s_008um_00552_00262-1","0"
"s_008um_00538_00268-1","0"
"s_008um_00623_00183-1","2"
"s_008um_00626_00260-1","2"
"s_008um_00633_00206-1","0"
"s_008um_00654_00203-1","1"
"s_008um_00647_00142-1","0"
"s_008um_00578_00263-1","0"
"s_008um_00575_00170-1","2"
"s_008um_00621_00236-1","0"
"s_008um_00612_00262-1","2"
"s_008um_00584_00213-1","0"
"s_008um_00561_00217-1","2"
"s_008um_00566_00260-1","0"
"s_008um_00579_00177-1","2"
"s_008um_00614_00183-1","0"
"s_008um_00618_00236-1","0"
"s_008um_00643_00251-1","0"
"s_008um_00598_00146-1","0"
"s_008um_00597_00273-1","0"
"s_008um_00548_00205-1","0"
"s_008um_00633_00243-1","0"
"s_008um_00614_00142-1","1"
"s_008um_00608_00152-1","0"
"s_008um_00567_00180-1","2"
"s_008um_00542_00259-1","1"
"s_008um_00574_00270-1","0"
"s_008um_00622_00243-1","0"
"s_008um_00529_00225-1","0"
"s_008um_00567_00177-1","0"
"s_008um_00528_00145-1","1"
"s_008um_00575_00206-1","2"
"s_008um_00577_00212-1","1"
"s_008um_00595_00261-1","0"
"s_008um_00565_00141-1","0"
"s_008um_00552_00215-1","0"
"s_008um_00581_00173-1","1"
"s_008um_00604_00176-1","2"
"s_008um_00540_00169-1","2"
"s_008um_00651_00228-1","1"
"s_008um_00589_00178-1","2"
"s_008um_00523_00147-1","1"
"s_008um_00599_00165-1","0"
"s_008um_00525_00168-1","1"
"s_008um_00579_00257-1","0"
"s_008um_00550_00208-1","0"
"s_008um_00614_00140-1","1"
"s_008um_00589_00169-1","2"
"s_008um_00570_00259-1","0"
"s_008um_00537_00142-1","1"
"s_008um_00514_00195-1","0"
"s_008um_00524_00211-1","1"
"s_008um_00540_00138-1","1"
"s_008um_00645_00195-1","1"
"s_008um_00632_00204-1","0"
"s_008um_00630_00170-1","1"
"s_008um_00603_00237-1","0"
"s_008um_00638_00223-1","1"
"s_008um_00582_00259-1","0"
"s_008um_00621_00202-1","0"
"s_008um_00558_00240-1","2"
"s_008um_00583_00174-1","0"
"s_008um_00637_00209-1","0"
"s_008um_00632_00272-1","2"
"s_008um_00551_00183-1","0"
"s_008um_00553_00154-1","0"
"s_008um_00521_00260-1","0"
"s_008um_00648_00248-1","1"
"s_008um_00582_00261-1","0"
"s_008um_00601_00137-1","1"
"s_008um_00554_00217-1","0"
"s_008um_00639_00244-1","0"
"s_008um_00558_00137-1","1"
"s_008um_00639_00206-1","0"
"s_008um_00522_00148-1","1"
"s_008um_00577_00148-1","0"
"s_008um_00601_00196-1","2"
"s_008um_00552_00186-1","0"
"s_008um_00611_00179-1","1"
"s_008um_00536_00234-1","0"
"s_008um_00524_00207-1","0"
"s_008um_00530_00264-1","0"
"s_008um_00571_00275-1","1"
"s_008um_00575_00180-1","1"
"s_008um_00587_00189-1","2"
"s_008um_00525_00182-1","0"
"s_008um_00598_00200-1","2"
"s_008um_00635_00246-1","0"
"s_008um_00635_00178-1","1"
"s_008um_00533_00215-1","1"
"s_008um_00578_00237-1","0"
"s_008um_00624_00235-1","0"
"s_008um_00543_00268-1","0"
"s_008um_00574_00188-1","2"
"s_008um_00634_00215-1","0"
"s_008um_00547_00268-1","0"
"s_008um_00586_00149-1","0"
"s_008um_00549_00202-1","0"
"s_008um_00551_00231-1","0"
"s_008um_00535_00252-1","0"
"s_008um_00520_00253-1","0"
"s_008um_00636_00209-1","0"
"s_008um_00544_00186-1","0"
"s_008um_00603_00229-1","0"
"s_008um_00580_00223-1","0"
"s_008um_00547_00217-1","0"
"s_008um_00559_00150-1","0"
"s_008um_00604_00233-1","2"
"s_008um_00615_00151-1","1"
"s_008um_00579_00211-1","2"
"s_008um_00586_00239-1","1"
"s_008um_00561_00153-1","0"
"s_008um_00524_00252-1","0"
"s_008um_00583_00249-1","0"
"s_008um_00607_00179-1","2"
"s_008um_00600_00150-1","0"
"s_008um_00644_00277-1","1"
"s_008um_00644_00256-1","0"
"s_008um_00547_00159-1","0"
"s_008um_00564_00266-1","1"
"s_008um_00555_00263-1","1"
"s_008um_00542_00200-1","0"
"s_008um_00565_00166-1","0"
"s_008um_00574_00231-1","0"
"s_008um_00639_00212-1","0"
"s_008um_00645_00194-1","1"
"s_008um_00530_00226-1","0"
"s_008um_00636_00193-1","0"
"s_008um_00619_00166-1","0"
"s_008um_00596_00265-1","0"
"s_008um_00618_00271-1","2"
"s_008um_00599_00218-1","0"
"s_008um_00522_00200-1","0"
"s_008um_00632_00176-1","0"
"s_008um_00539_00138-1","1"
"s_008um_00587_00184-1","0"
"s_008um_00546_00143-1","0"
"s_008um_00530_00273-1","1"
"s_008um_00577_00191-1","2"
"s_008um_00572_00264-1","0"
"s_008um_00642_00151-1","2"
"s_008um_00555_00182-1","0"
"s_008um_00559_00265-1","1"
"s_008um_00582_00205-1","2"
"s_008um_00640_00248-1","0"
"s_008um_00567_00160-1","0"
"s_008um_00633_00248-1","0"
"s_008um_00537_00140-1","1"
"s_008um_00517_00151-1","1"
"s_008um_00560_00173-1","0"
"s_008um_00590_00237-1","1"
"s_008um_00642_00242-1","1"
"s_008um_00642_00271-1","0"
"s_008um_00627_00201-1","0"
"s_008um_00629_00225-1","1"
"s_008um_00545_00238-1","1"
"s_008um_00582_00153-1","0"
"s_008um_00552_00231-1","0"
"s_008um_00560_00267-1","2"
"s_008um_00579_00183-1","2"
"s_008um_00531_00165-1","1"
"s_008um_00559_00249-1","1"
"s_008um_00577_00202-1","2"
"s_008um_00522_00207-1","0"
"s_008um_00609_00191-1","0"
"s_008um_00634_00247-1","0"
"s_008um_00640_00227-1","1"
"s_008um_00554_00178-1","0"
"s_008um_00519_00214-1","1"
"s_008um_00634_00162-1","1"
"s_008um_00549_00236-1","1"
"s_008um_00517_00232-1","0"
"s_008um_00601_00187-1","1"
"s_008um_00609_00197-1","2"
"s_008um_00612_00265-1","2"
"s_008um_00575_00199-1","2"
"s_008um_00631_00276-1","2"
"s_008um_00547_00258-1","2"
"s_008um_00602_00228-1","0"
"s_008um_00539_00236-1","0"
"s_008um_00601_00147-1","0"
"s_008um_00639_00181-1","1"
"s_008um_00566_00225-1","0"
"s_008um_00623_00273-1","2"
"s_008um_00645_00258-1","0"
"s_008um_00639_00260-1","0"
"s_008um_00520_00276-1","0"
"s_008um_00582_00145-1","0"
"s_008um_00654_00220-1","1"
"s_008um_00515_00235-1","2"
"s_008um_00538_00241-1","0"
"s_008um_00646_00141-1","0"
"s_008um_00539_00246-1","0"
"s_008um_00578_00202-1","1"
"s_008um_00611_00274-1","1"
"s_008um_00559_00253-1","1"
"s_008um_00641_00201-1","0"
"s_008um_00533_00222-1","0"
"s_008um_00538_00191-1","1"
"s_008um_00532_00156-1","1"
"s_008um_00623_00144-1","2"
"s_008um_00574_00227-1","0"
"s_008um_00555_00198-1","0"
"s_008um_00638_00191-1","0"
"s_008um_00549_00231-1","1"
"s_008um_00617_00250-1","2"
"s_008um_00592_00149-1","0"
"s_008um_00580_00238-1","1"
"s_008um_00551_00211-1","0"
"s_008um_00533_00208-1","1"
"s_008um_00594_00266-1","0"
"s_008um_00555_00171-1","0"
"s_008um_00558_00166-1","0"
"s_008um_00581_00188-1","2"
"s_008um_00632_00224-1","0"
"s_008um_00562_00185-1","2"
"s_008um_00650_00246-1","1"
"s_008um_00530_00152-1","0"
"s_008um_00574_00249-1","0"
"s_008um_00655_00214-1","2"
"s_008um_00635_00252-1","0"
"s_008um_00581_00147-1","0"
"s_008um_00613_00274-1","1"
"s_008um_00586_00242-1","0"
"s_008um_00572_00183-1","1"
"s_008um_00654_00200-1","1"
"s_008um_00628_00197-1","0"
"s_008um_00626_00194-1","0"
"s_008um_00588_00267-1","0"
"s_008um_00521_00246-1","2"
"s_008um_00572_00167-1","2"
"s_008um_00522_00162-1","1"
"s_008um_00573_00211-1","2"
"s_008um_00519_00264-1","0"
"s_008um_00532_00190-1","0"
"s_008um_00603_00251-1","0"
"s_008um_00601_00169-1","0"
"s_008um_00611_00166-1","0"
"s_008um_00638_00153-1","1"
"s_008um_00583_00137-1","0"
"s_008um_00518_00250-1","2"
"s_008um_00551_00172-1","0"
"s_008um_00568_00144-1","0"
"s_008um_00565_00238-1","1"
"s_008um_00640_00202-1","0"
"s_008um_00554_00187-1","0"
"s_008um_00647_00269-1","0"
"s_008um_00622_00179-1","0"
"s_008um_00550_00255-1","1"
"s_008um_00521_00182-1","0"
"s_008um_00566_00198-1","1"
"s_008um_00607_00189-1","2"
"s_008um_00569_00163-1","1"
"s_008um_00544_00229-1","1"
"s_008um_00633_00157-1","2"
"s_008um_00543_00156-1","1"
"s_008um_00546_00161-1","0"
"s_008um_00517_00249-1","2"
"s_008um_00559_00263-1","1"
"s_008um_00592_00151-1","0"
"s_008um_00576_00176-1","1"
"s_008um_00592_00231-1","0"
"s_008um_00520_00220-1","0"
"s_008um_00605_00145-1","0"
"s_008um_00589_00260-1","0"
"s_008um_00586_00156-1","1"
"s_008um_00635_00172-1","0"
"s_008um_00576_00164-1","1"
"s_008um_00604_00225-1","0"
"s_008um_00617_00228-1","0"
"s_008um_00622_00202-1","0"
"s_008um_00639_00202-1","0"
"s_008um_00531_00145-1","2"
"s_008um_00547_00243-1","1"
"s_008um_00568_00194-1","2"
"s_008um_00530_00141-1","1"
"s_008um_00572_00231-1","0"
"s_008um_00554_00234-1","0"
"s_008um_00644_00197-1","1"
"s_008um_00524_00236-1","0"
"s_008um_00553_00142-1","1"
"s_008um_00649_00238-1","1"
"s_008um_00536_00207-1","1"
"s_008um_00563_00150-1","0"
"s_008um_00612_00231-1","1"
"s_008um_00579_00198-1","1"
"s_008um_00612_00151-1","0"
"s_008um_00519_00139-1","0"
"s_008um_00558_00173-1","0"
"s_008um_00559_00206-1","2"
"s_008um_00537_00168-1","1"
"s_008um_00642_00228-1","1"
"s_008um_00599_00197-1","1"
"s_008um_00520_00188-1","0"
"s_008um_00562_00251-1","0"
"s_008um_00566_00148-1","0"
"s_008um_00624_00182-1","2"
"s_008um_00517_00209-1","0"
"s_008um_00546_00190-1","0"
"s_008um_00587_00156-1","1"
"s_008um_00518_00195-1","0"
"s_008um_00566_00192-1","2"
"s_008um_00587_00268-1","0"
"s_008um_00612_00182-1","0"
"s_008um_00541_00273-1","0"
"s_008um_00522_00245-1","2"
"s_008um_00534_00233-1","0"
"s_008um_00599_00267-1","2"
"s_008um_00632_00251-1","0"
"s_008um_00567_00232-1","0"
"s_008um_00627_00212-1","0"
"s_008um_00588_00192-1","0"
"s_008um_00563_00141-1","0"
"s_008um_00591_00277-1","0"
"s_008um_00644_00187-1","2"
"s_008um_00654_00202-1","1"
"s_008um_00547_00211-1","0"
"s_008um_00601_00237-1","0"
"s_008um_00576_00174-1","1"
"s_008um_00541_00175-1","1"
"s_008um_00654_00185-1","0"
"s_008um_00537_00241-1","0"
"s_008um_00524_00255-1","0"
"s_008um_00649_00192-1","1"
"s_008um_00532_00137-1","1"
"s_008um_00564_00166-1","0"
"s_008um_00557_00188-1","0"
"s_008um_00578_00258-1","0"
"s_008um_00537_00207-1","1"
"s_008um_00564_00153-1","0"
"s_008um_00631_00244-1","0"
"s_008um_00633_00198-1","0"
"s_008um_00523_00206-1","2"
"s_008um_00597_00247-1","0"
"s_008um_00564_00277-1","0"
"s_008um_00603_00225-1","0"
"s_008um_00655_00196-1","1"
"s_008um_00635_00229-1","1"
"s_008um_00630_00221-1","0"
"s_008um_00579_00218-1","2"
"s_008um_00582_00156-1","0"
"s_008um_00575_00168-1","1"
"s_008um_00602_00236-1","0"
"s_008um_00553_00164-1","0"
"s_008um_00646_00239-1","1"
"s_008um_00570_00172-1","2"
"s_008um_00538_00244-1","0"
"s_008um_00525_00145-1","0"
"s_008um_00571_00143-1","0"
"s_008um_00556_00272-1","0"
"s_008um_00565_00235-1","0"
"s_008um_00607_00196-1","1"
"s_008um_00629_00172-1","0"
"s_008um_00628_00170-1","0"
"s_008um_00599_00145-1","0"
"s_008um_00540_00242-1","2"
"s_008um_00603_00153-1","0"
"s_008um_00646_00275-1","1"
"s_008um_00513_00243-1","2"
"s_008um_00568_00235-1","0"
"s_008um_00585_00268-1","0"
"s_008um_00628_00222-1","0"
"s_008um_00627_00206-1","0"
"s_008um_00584_00197-1","1"
"s_008um_00655_00234-1","1"
"s_008um_00584_00160-1","0"
"s_008um_00594_00136-1","1"
"s_008um_00599_00151-1","0"
"s_008um_00530_00260-1","0"
"s_008um_00532_00253-1","0"
"s_008um_00622_00278-1","2"
"s_008um_00637_00264-1","0"
"s_008um_00563_00217-1","2"
"s_008um_00616_00204-1","2"
"s_008um_00520_00137-1","0"
"s_008um_00554_00225-1","0"
"s_008um_00614_00150-1","1"
"s_008um_00604_00276-1","0"
"s_008um_00517_00226-1","0"
"s_008um_00595_00233-1","1"
"s_008um_00597_00277-1","2"
"s_008um_00526_00237-1","0"
"s_008um_00562_00136-1","1"
"s_008um_00525_00262-1","0"
"s_008um_00611_00272-1","2"
"s_008um_00654_00232-1","1"
"s_008um_00553_00212-1","0"
"s_008um_00656_00180-1","2"
"s_008um_00639_00225-1","1"
"s_008um_00546_00181-1","0"
"s_008um_00548_00136-1","1"
"s_008um_00594_00271-1","0"
"s_008um_00600_00264-1","2"
